ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
9051,120000.0,2,1,1,39,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9052,70000.0,2,2,2,25,0,0,0,0,0,0,63745,55670.0,47413.0,44590,45890.0,47126.0,2294.0,2100.0,1600.0,2000.0,2000.0,1750.0,1
9053,280000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,25040,41270.0,570.0,1068,48313.0,10252.0,41275.0,570.0,1074.0,48313.0,10252.0,19226.0,0
9054,130000.0,1,2,1,53,-1,-1,-1,-1,-1,-1,780,0.0,390.0,390,390.0,390.0,0.0,390.0,390.0,390.0,390.0,390.0,0
9055,70000.0,1,1,2,30,0,0,0,0,2,0,68971,69872.0,66932.0,69043,70252.0,55732.0,2700.0,3100.0,3900.0,2500.0,2500.0,2500.0,1
9056,340000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,14087,11007.0,16971.0,10734,9200.0,23818.0,11013.0,17025.0,10734.0,9200.0,23818.0,46291.0,0
9057,210000.0,1,1,2,28,-1,-1,-1,-1,-1,-1,1832,1074.0,1002.0,711,420.0,1572.0,1074.0,1002.0,711.0,420.0,1572.0,0.0,0
9058,80000.0,2,2,2,57,-1,-1,-1,-2,-2,-2,3072,2856.0,0.0,0,0.0,0.0,2856.0,0.0,0.0,0.0,0.0,0.0,0
9059,120000.0,2,2,2,43,-1,-1,-1,-1,-1,-1,316,71316.0,316.0,316,2766.0,1996.0,71316.0,316.0,316.0,2766.0,1996.0,2054.0,0
9060,100000.0,2,1,2,28,0,0,0,0,0,0,102697,100462.0,101879.0,100999,101188.0,99328.0,4600.0,4000.0,4000.0,4000.0,4000.0,4400.0,0
9061,20000.0,1,1,2,22,0,0,0,0,0,0,14720,15432.0,16252.0,14877,9487.0,-5910.0,3880.0,1200.0,298.0,5390.0,4000.0,9666.0,0
9062,220000.0,2,1,1,46,2,2,0,0,0,0,243517,228368.0,224414.0,196229,190050.0,183779.0,0.0,10000.0,7200.0,7001.0,6900.0,6400.0,0
9063,70000.0,2,1,2,34,2,2,2,2,2,2,44347,43357.0,46626.0,47562,48651.0,49700.0,0.0,4000.0,2000.0,2000.0,2000.0,2000.0,1
9064,20000.0,2,2,1,26,0,0,0,0,0,0,73404,75132.0,77264.0,74319,9968.0,10769.0,2600.0,2500.0,2000.0,1000.0,1000.0,1000.0,0
9065,100000.0,2,2,2,32,0,0,0,0,0,0,54933,56151.0,56677.0,58237,59643.0,63275.0,2700.0,2055.0,2500.0,2500.0,4800.0,2500.0,0
9066,110000.0,2,2,2,24,0,0,0,0,0,0,49782,50858.0,51780.0,53647,53308.0,54366.0,1878.0,1800.0,2647.0,1892.0,1901.0,1728.0,0
9067,80000.0,2,3,2,27,2,2,2,2,-1,-1,3682,4714.0,2336.0,0,5471.0,5415.0,3193.0,0.0,0.0,5471.0,5415.0,5124.0,0
9068,30000.0,2,1,2,29,1,-1,-1,-1,-1,-1,0,686.0,405.0,3190,2844.0,0.0,686.0,409.0,3190.0,2844.0,0.0,0.0,0
9069,30000.0,2,2,1,34,0,-1,-1,0,0,-1,27816,1250.0,24135.0,24745,22805.0,10745.0,1260.0,24135.0,1000.0,2000.0,10745.0,18572.0,0
9070,60000.0,1,1,2,27,0,0,0,0,0,0,57753,59186.0,59001.0,27971,28619.0,29213.0,2960.0,1628.0,1002.0,1100.0,1100.0,922.0,1
9071,50000.0,2,1,2,27,0,0,0,0,0,2,44421,45897.0,46920.0,47864,50856.0,48390.0,2500.0,2100.0,2000.0,3900.0,0.0,2000.0,0
9072,260000.0,2,2,1,53,0,0,0,0,0,0,222134,223345.0,225258.0,189500,182771.0,188876.0,10020.0,10007.0,10017.0,10003.0,10007.0,10036.0,0
9073,500000.0,2,1,2,29,0,0,0,0,2,2,201500,196051.0,161342.0,154127,149472.0,139130.0,10000.0,7031.0,10100.0,5663.0,0.0,4448.0,0
9074,110000.0,2,1,2,35,-1,2,-1,0,0,-1,549,179.0,1166.0,790,806.0,1729.0,0.0,1166.0,0.0,446.0,1729.0,0.0,0
9075,30000.0,2,3,1,33,2,2,2,2,2,2,27126,29970.0,29192.0,31103,31771.0,30404.0,3600.0,0.0,2700.0,1300.0,0.0,1300.0,0
9076,180000.0,2,1,2,31,-1,-1,-1,-2,-2,-2,8260,5921.0,0.0,0,0.0,0.0,5921.0,0.0,0.0,0.0,0.0,0.0,1
9077,170000.0,2,1,1,35,1,-1,-1,-2,-2,-2,0,3209.0,0.0,0,0.0,0.0,3209.0,0.0,0.0,0.0,0.0,0.0,1
9078,320000.0,2,1,1,34,-1,-1,-1,-1,-1,-1,800,18873.0,-150.0,150,21565.0,4818.0,18873.0,0.0,500.0,21565.0,5000.0,168492.0,1
9079,10000.0,2,2,1,53,0,0,0,-2,-2,-2,9269,10400.0,0.0,0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,1
9080,50000.0,1,2,2,26,1,5,4,8,7,6,48481,47426.0,56623.0,55815,55033.0,53625.0,0.0,10000.0,0.0,0.0,0.0,0.0,0
9081,170000.0,2,1,2,32,1,-2,-2,-2,-1,-1,0,0.0,0.0,0,500.0,500.0,0.0,0.0,0.0,500.0,500.0,500.0,1
9082,120000.0,2,1,1,51,0,0,0,0,0,2,120290,116082.0,118405.0,99081,106300.0,104433.0,6000.0,6000.0,4000.0,9000.0,0.0,5000.0,0
9083,30000.0,2,3,1,47,1,2,0,0,0,0,32724,29279.0,27149.0,14930,14400.0,0.0,0.0,1500.0,797.0,680.0,0.0,0.0,0
9084,160000.0,1,2,2,29,0,0,0,0,0,0,157186,136159.0,96395.0,58773,60737.0,115158.0,6227.0,5000.0,5000.0,3000.0,60000.0,5000.0,0
9085,50000.0,2,1,2,27,2,2,2,2,2,2,45722,46694.0,47617.0,48542,49630.0,50047.0,2000.0,2000.0,2000.0,2000.0,1700.0,2000.0,1
9086,30000.0,2,2,1,44,0,-1,-1,-1,-1,-2,4180,390.0,0.0,780,0.0,0.0,390.0,0.0,780.0,0.0,0.0,0.0,0
9087,50000.0,1,2,1,36,0,0,0,0,0,0,47606,48653.0,50144.0,47838,48914.0,50442.0,1815.0,2306.0,2000.0,2000.0,2500.0,1700.0,0
9088,240000.0,2,2,1,45,1,-1,-1,-1,-1,-1,0,396.0,396.0,396,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,0
9089,50000.0,1,3,0,50,0,0,0,-1,-1,-1,45771,23343.0,0.0,3400,2769.0,0.0,2266.0,0.0,3400.0,2769.0,1700.0,0.0,0
9090,180000.0,2,1,2,31,4,4,4,3,2,2,83020,84654.0,82852.0,81162,79958.0,178148.0,3500.0,0.0,0.0,0.0,100000.0,0.0,1
9091,500000.0,2,2,2,28,0,0,0,0,0,0,215459,201715.0,141177.0,130352,126422.0,113148.0,7412.0,4721.0,3854.0,3622.0,3433.0,3201.0,0
9092,240000.0,2,3,2,50,0,0,0,0,0,0,223045,218120.0,221051.0,191997,196221.0,200058.0,9490.0,8163.0,6753.0,7197.0,7176.0,5265.0,0
9093,50000.0,1,2,2,23,0,0,-1,-1,-2,-2,30101,0.0,780.0,0,0.0,0.0,434.0,780.0,0.0,0.0,0.0,0.0,0
9094,50000.0,2,2,1,30,2,0,0,-2,-2,-2,6425,4580.0,0.0,0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,1
9095,220000.0,1,1,2,38,0,0,0,0,0,0,197600,201708.0,121499.0,124409,68319.0,0.0,8200.0,5100.0,5400.0,3300.0,0.0,0.0,0
9096,200000.0,1,2,1,36,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9097,230000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,4043,10609.0,4982.0,43509,2271.0,13486.0,10670.0,5008.0,43736.0,2282.0,13553.0,2980.0,0
9098,20000.0,1,3,2,56,0,0,0,0,0,0,15552,16596.0,17609.0,17329,17850.0,18046.0,1300.0,1300.0,700.0,800.0,602.0,600.0,0
9099,130000.0,2,1,1,37,2,2,2,2,2,2,41795,43914.0,44396.0,45365,46093.0,47185.0,3100.0,1500.0,2000.0,1600.0,2000.0,2000.0,1
9100,100000.0,1,2,1,50,0,0,0,0,0,0,95549,98909.0,81181.0,48194,40692.0,18110.0,5025.0,2939.0,18263.0,15761.0,418.0,583.0,0
9101,20000.0,1,2,2,39,0,0,0,0,0,0,15972,16432.0,17618.0,17365,17719.0,17740.0,1500.0,1600.0,347.0,354.0,355.0,0.0,1
9102,50000.0,2,2,2,26,0,0,0,-1,0,0,48801,50140.0,48776.0,19251,19650.0,14974.0,2144.0,1000.0,19251.0,622.0,558.0,290.0,0
9103,140000.0,1,3,1,45,2,2,2,2,2,2,78663,76839.0,80561.0,83643,82183.0,90823.0,0.0,5000.0,5000.0,0.0,10000.0,0.0,1
9104,90000.0,1,2,2,32,0,0,0,0,0,0,23730,24693.0,6470.0,9882,28283.0,27893.0,2000.0,5000.0,5000.0,25000.0,22000.0,5000.0,0
9105,290000.0,2,1,1,39,1,-1,-1,0,0,-1,1358,2586.0,11101.0,21101,2833.0,4820.0,2613.0,11101.0,10000.0,2839.0,4826.0,1352.0,0
9106,180000.0,2,2,2,34,0,0,0,0,0,0,181385,170946.0,171079.0,126724,125786.0,127419.0,8194.0,8500.0,4600.0,5000.0,4600.0,5000.0,1
9107,200000.0,2,3,1,57,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9108,110000.0,1,1,1,32,2,2,2,2,2,2,95686,98374.0,99562.0,100532,102779.0,100966.0,5100.0,3700.0,3500.0,4000.0,0.0,10060.0,1
9109,50000.0,1,3,2,28,0,0,0,0,0,0,17141,18361.0,19214.0,15519,15129.0,13747.0,1500.0,1211.0,516.0,520.0,622.0,5000.0,0
9110,290000.0,2,2,1,48,-2,-2,-2,-2,-2,-2,10608,34470.0,11888.0,27114,3501.0,12511.0,34470.0,11890.0,27114.0,3501.0,12511.0,5797.0,0
9111,380000.0,1,1,1,46,2,2,2,2,2,2,88069,90418.0,88327.0,92492,94617.0,96579.0,4400.0,0.0,6300.0,3500.0,3400.0,0.0,1
9112,480000.0,1,2,1,39,0,0,0,0,0,0,428927,436425.0,300134.0,315067,321825.0,328781.0,15000.0,30000.0,20000.0,12000.0,12500.0,12200.0,0
9113,30000.0,2,2,2,22,0,0,-2,-2,-2,-2,18830,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9114,380000.0,1,1,1,50,0,0,0,0,0,0,211463,201613.0,191343.0,184267,172328.0,230031.0,10000.0,10000.0,10000.0,20000.0,95000.0,50000.0,0
9115,340000.0,2,1,1,42,0,0,0,0,0,0,221587,216472.0,218817.0,223329,226176.0,230921.0,8409.0,8500.0,8500.0,8500.0,8500.0,8500.0,0
9116,30000.0,2,2,2,22,0,0,-1,-1,2,2,17358,-36.0,23114.0,24727,24192.0,25905.0,0.0,23150.0,2000.0,0.0,2119.0,0.0,0
9117,200000.0,1,3,1,29,-1,-1,-1,-1,-1,-1,15456,46620.0,22935.0,8335,971.0,4278.0,46722.0,22985.0,8346.0,971.0,4296.0,21767.0,0
9118,360000.0,2,1,2,30,0,0,0,0,0,0,40514,31871.0,27793.0,19409,18093.0,10800.0,1800.0,2025.0,3000.0,2000.0,1000.0,2000.0,0
9119,160000.0,1,1,1,49,-1,-1,2,-1,-1,-1,316,632.0,316.0,316,316.0,316.0,632.0,0.0,316.0,316.0,316.0,316.0,1
9120,50000.0,1,2,2,40,1,1,-1,-1,0,0,50209,-2522.0,409.0,29148,30270.0,22814.0,0.0,2931.0,30000.0,5270.0,2814.0,3089.0,0
9121,200000.0,1,2,2,32,-2,-2,-2,-2,-2,-2,1473,1473.0,390.0,390,540.0,390.0,1473.0,390.0,390.0,540.0,390.0,0.0,0
9122,60000.0,1,2,2,30,0,0,0,0,0,0,39264,41622.0,42627.0,43914,45053.0,46303.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
9123,80000.0,2,3,1,53,-1,2,-1,-1,-1,-1,780,390.0,390.0,390,390.0,1320.0,0.0,390.0,390.0,390.0,1320.0,0.0,0
9124,100000.0,2,2,1,38,2,2,0,0,0,0,50721,49635.0,50509.0,51666,52834.0,54955.0,0.0,2000.0,2000.0,2000.0,3000.0,3000.0,1
9125,330000.0,1,1,1,37,-2,-2,-2,-1,-1,-1,18807,15865.0,34284.0,2780,20247.0,1806.0,2087.0,10054.0,2840.0,21101.0,1814.0,1861.0,1
9126,500000.0,2,1,2,44,-2,-2,-2,-2,-2,-2,0,5218.0,3981.0,0,3672.0,7617.0,5218.0,3981.0,0.0,3672.0,7617.0,2691.0,0
9127,180000.0,2,2,1,32,0,0,0,0,0,0,54842,55435.0,56810.0,63562,41150.0,0.0,2073.0,2359.0,8000.0,3000.0,0.0,0.0,0
9128,200000.0,2,2,1,44,0,0,0,2,0,0,120515,117292.0,24612.0,19527,16471.0,13408.0,3030.0,4452.0,0.0,708.0,656.0,1000.0,0
9129,420000.0,2,1,1,39,0,0,0,0,0,0,304964,312224.0,315822.0,275393,278745.0,244543.0,14000.0,11230.0,10000.0,8091.0,6965.0,6362.0,0
9130,110000.0,2,2,2,23,0,0,0,0,0,0,34486,43872.0,45140.0,46885,48129.0,49327.0,10000.0,2000.0,2500.0,2000.0,2000.0,2000.0,0
9131,50000.0,2,2,1,24,2,0,0,0,0,0,50710,45641.0,29259.0,9442,9792.0,9684.0,1974.0,1552.0,334.0,498.0,500.0,493.0,1
9132,130000.0,2,3,1,46,0,0,0,0,0,0,17505,18529.0,19545.0,20217,20890.0,21541.0,1312.0,1328.0,1000.0,1000.0,1000.0,799.0,1
9133,250000.0,1,2,1,36,0,0,0,0,0,0,168899,174479.0,157088.0,136787,139385.0,122947.0,10000.0,8300.0,5200.0,5500.0,5000.0,5000.0,0
9134,50000.0,2,2,2,26,-1,-1,-1,-2,-1,3,528,378.0,-150.0,-678,2057.0,1206.0,378.0,0.0,0.0,3263.0,0.0,0.0,0
9135,260000.0,1,2,1,43,0,0,0,0,0,0,99523,76712.0,55185.0,82040,60867.0,59005.0,3514.0,3049.0,58312.0,3018.0,3020.0,1511.0,0
9136,240000.0,1,2,1,54,0,0,2,0,0,0,16135,249258.0,243589.0,204754,201426.0,198736.0,234000.0,30.0,7046.0,7023.0,10005.0,8014.0,0
9137,300000.0,2,1,2,28,0,0,2,0,0,0,24763,33484.0,31501.0,32678,36147.0,40503.0,10700.0,0.0,2000.0,4000.0,5000.0,0.0,0
9138,200000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,82831,15081.0,32105.0,4476,6491.0,1262.0,15089.0,32130.0,4476.0,6619.0,1262.0,1974.0,0
9139,600000.0,2,3,1,46,-1,-1,-1,-1,-1,-1,22921,11441.0,23471.0,30871,17314.0,10000.0,11444.0,23537.0,31171.0,17348.0,10000.0,10000.0,0
9140,130000.0,2,2,2,29,0,0,2,0,0,2,88345,94597.0,92077.0,93272,96298.0,95745.0,8600.0,0.0,3500.0,7100.0,3600.0,2900.0,0
9141,150000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,9625,2099.0,5306.0,8240,1686.0,149.0,2099.0,5306.0,8240.0,1686.0,149.0,1760.0,0
9142,200000.0,1,1,2,30,-2,-1,0,0,0,2,-1883,9208.0,103360.0,77818,26276.0,3235.0,15143.0,100057.0,292.0,10019.0,16.0,810.0,0
9143,80000.0,2,2,1,34,1,2,2,2,2,2,46461,47526.0,46466.0,48183,49057.0,51091.0,2100.0,0.0,2800.0,1800.0,3000.0,0.0,1
9144,60000.0,2,2,1,34,0,0,0,0,0,0,30834,33011.0,33434.0,34935,36344.0,37803.0,3000.0,2000.0,3000.0,4000.0,3000.0,3000.0,0
9145,360000.0,1,2,1,31,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9146,110000.0,2,4,1,37,0,0,0,0,0,0,70204,69876.0,69584.0,59666,60916.0,61423.0,2745.0,2800.0,2200.0,2200.0,2207.0,3003.0,0
9147,70000.0,2,3,1,35,3,2,2,2,0,0,69852,67531.0,28650.0,27590,27850.0,28085.0,0.0,2708.0,0.0,1010.0,1013.0,2000.0,1
9148,50000.0,1,1,2,27,1,-2,-1,2,2,2,0,0.0,71.0,71,3871.0,3612.0,0.0,71.0,0.0,3800.0,0.0,0.0,1
9149,10000.0,2,2,2,46,0,0,2,2,3,2,2496,4245.0,4525.0,5450,5073.0,4843.0,1800.0,500.0,1000.0,0.0,0.0,800.0,1
9150,120000.0,1,1,1,51,0,0,0,0,0,0,117446,117781.0,122030.0,114294,114144.0,116894.0,4400.0,8002.0,4200.0,4200.0,8000.0,4000.0,0
9151,220000.0,1,2,1,41,-1,-1,-1,-1,-1,-1,8840,1369.0,5924.0,1759,1824.0,7022.0,6643.0,5924.0,1759.0,1824.0,7022.0,2515.0,0
9152,440000.0,1,1,2,33,-1,2,-1,2,-1,3,1137,343.0,812.0,168,2653.0,2203.0,0.0,1300.0,0.0,2777.0,0.0,0.0,1
9153,50000.0,1,2,1,49,-1,-1,-1,-1,0,-1,1261,1261.0,1261.0,480,390.0,540.0,1261.0,1261.0,480.0,300.0,540.0,780.0,0
9154,210000.0,1,2,2,32,0,0,2,0,0,0,155913,165227.0,161427.0,164860,187329.0,186079.0,13000.0,0.0,5666.0,24886.0,6282.0,6494.0,0
9155,490000.0,2,2,2,34,0,-1,-1,0,0,-1,13955,10859.0,57426.0,35554,15858.0,23033.0,52280.0,57428.0,1068.0,3000.0,23033.0,20225.0,0
9156,160000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,4180,7781.0,1256.0,14160,6180.0,2000.0,7781.0,1276.0,14160.0,6180.0,2000.0,290.0,0
9157,180000.0,2,2,1,39,0,0,0,0,0,0,46202,47359.0,48316.0,28220,29260.0,30173.0,2200.0,2111.0,1015.0,1500.0,1400.0,5350.0,0
9158,330000.0,2,2,1,45,0,0,0,0,0,0,123813,127050.0,135631.0,138036,141330.0,144529.0,5100.0,10600.0,5000.0,5000.0,5000.0,5000.0,0
9159,20000.0,1,2,2,34,0,0,2,0,0,0,17650,18740.0,18373.0,18768,19315.0,20836.0,2500.0,1000.0,1000.0,1000.0,2000.0,0.0,0
9160,120000.0,2,2,2,37,0,0,0,0,0,0,93822,96916.0,99051.0,99927,101541.0,103379.0,4848.0,4877.0,3625.0,3600.0,3751.0,3900.0,0
9161,360000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,-28,-28.0,1072.0,1980,10780.0,2036.0,0.0,1100.0,2025.0,10819.0,2110.0,5600.0,0
9162,440000.0,2,5,2,29,0,0,0,0,0,0,217407,219860.0,265058.0,142132,92400.0,0.0,8005.0,50000.0,7000.0,9000.0,0.0,1058.0,0
9163,70000.0,2,2,2,34,0,0,0,0,0,0,62694,63995.0,66446.0,67786,69686.0,70500.0,1818.0,3000.0,1903.0,2458.0,1900.0,0.0,0
9164,230000.0,2,1,1,44,1,-1,-1,-1,-1,-2,3884,949.0,2864.0,933,0.0,0.0,949.0,2873.0,933.0,0.0,0.0,0.0,0
9165,30000.0,1,2,2,28,2,0,0,2,2,2,26177,27249.0,29473.0,28719,29513.0,28890.0,1800.0,3000.0,0.0,2400.0,0.0,1600.0,1
9166,260000.0,1,2,1,34,0,0,0,0,0,0,176688,179281.0,180957.0,165911,169863.0,71403.0,6929.0,5088.0,4138.0,4789.0,2450.0,1507.0,0
9167,30000.0,1,2,2,25,2,2,4,3,2,2,18941,24602.0,23921.0,23259,22369.0,23408.0,6000.0,0.0,0.0,0.0,1800.0,0.0,1
9168,20000.0,2,3,3,56,-1,2,-1,-1,0,-1,190,2946.0,1473.0,780,390.0,1738.0,1473.0,1473.0,780.0,0.0,1766.0,0.0,1
9169,70000.0,2,3,2,55,0,0,0,0,0,0,69997,41409.0,31450.0,29592,29703.0,19582.0,1700.0,3018.0,3338.0,3000.0,717.0,595.0,0
9170,90000.0,1,3,1,31,0,0,0,0,0,0,68476,68485.0,67000.0,45837,49959.0,52981.0,4017.0,4000.0,4000.0,5000.0,4000.0,4000.0,0
9171,70000.0,2,2,2,30,2,0,0,2,0,0,29773,30542.0,33033.0,32203,32884.0,33587.0,1550.0,3000.0,0.0,1200.0,1250.0,2000.0,1
9172,30000.0,2,2,2,22,1,2,0,0,0,0,29676,28532.0,29510.0,29040,29178.0,0.0,0.0,1493.0,803.0,420.0,0.0,0.0,0
9173,270000.0,1,2,1,51,0,0,0,0,0,-1,32108,32784.0,29891.0,24531,19391.0,8850.0,15000.0,10000.0,10000.0,10000.0,8850.0,22123.0,0
9174,30000.0,1,2,1,35,0,0,0,0,0,0,25989,27100.0,27868.0,28430,29077.0,29540.0,1533.0,1301.0,863.0,947.0,836.0,915.0,0
9175,410000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9176,240000.0,1,2,2,30,0,0,0,0,0,-1,151127,155421.0,154926.0,148681,24105.0,9770.0,10000.0,10000.0,300.0,1000.0,9770.0,18037.0,0
9177,30000.0,2,2,2,31,0,0,0,0,0,2,30589,31547.0,28734.0,27551,28836.0,11718.0,1488.0,1400.0,1300.0,3000.0,0.0,500.0,0
9178,110000.0,1,2,1,32,0,0,0,0,-2,-2,56573,26953.0,28190.0,-18,-18.0,-18.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0
9179,20000.0,1,2,2,24,0,0,0,0,0,0,17850,15528.0,13597.0,14088,13723.0,16318.0,2019.0,2000.0,1003.0,1000.0,3000.0,2000.0,0
9180,500000.0,1,3,1,55,-2,-2,-2,-2,-2,-2,735,-5.0,-5.0,1012,500.0,0.0,0.0,0.0,1017.0,500.0,0.0,1059.0,0
9181,240000.0,2,2,2,32,0,0,0,0,0,0,308013,190907.0,192181.0,189877,188205.0,182325.0,7000.0,6615.0,6401.0,6503.0,6393.0,6051.0,0
9182,140000.0,2,2,2,25,0,0,0,0,0,0,137585,131666.0,114989.0,81475,82812.0,71484.0,6200.0,4246.0,5000.0,3000.0,3000.0,2800.0,0
9183,50000.0,1,1,2,24,0,0,0,0,0,0,42058,35340.0,22110.0,19837,19855.0,20151.0,1367.0,1606.0,692.0,709.0,721.0,692.0,0
9184,130000.0,1,1,2,27,0,0,0,0,0,0,32464,33805.0,34810.0,35194,35951.0,36703.0,1867.0,1872.0,1256.0,1500.0,1500.0,1500.0,0
9185,50000.0,2,3,1,51,0,0,0,0,0,0,50448,34741.0,21312.0,17398,17773.0,17368.0,2017.0,2130.0,500.0,2000.0,2000.0,2000.0,1
9186,260000.0,2,1,2,25,-1,-1,0,0,0,-1,359,7822.0,13926.0,15393,22746.0,2946.0,9188.0,13907.0,3015.0,10413.0,2960.0,3820.0,0
9187,100000.0,1,2,1,35,-1,-1,-1,-1,-1,-1,1131,291.0,291.0,291,291.0,502.0,291.0,291.0,291.0,291.0,502.0,80.0,0
9188,30000.0,2,3,1,47,2,2,0,0,2,0,25280,24589.0,26160.0,29927,29336.0,29820.0,0.0,2000.0,4200.0,0.0,1100.0,1100.0,1
9189,60000.0,1,1,2,26,-1,-1,2,-1,0,-1,440,880.0,440.0,880,440.0,1681.0,880.0,0.0,880.0,0.0,1681.0,811.0,0
9190,20000.0,2,3,1,35,0,0,2,2,0,0,15791,18218.0,18621.0,18024,18434.0,19826.0,3000.0,1000.0,0.0,700.0,1700.0,0.0,1
9191,60000.0,2,2,1,24,3,2,2,2,0,0,33866,33041.0,35284.0,31602,32221.0,30208.0,0.0,2900.0,0.0,1200.0,1409.0,1115.0,1
9192,350000.0,2,2,3,44,2,2,-2,-2,-2,-1,52949,-4577.0,-4577.0,-2699,-2699.0,297301.0,3682.0,0.0,1878.0,0.0,300000.0,0.0,0
9193,130000.0,2,2,1,41,2,2,0,0,0,0,133894,130312.0,128653.0,100795,95299.0,86564.0,0.0,7347.0,4000.0,3450.0,3300.0,4000.0,1
9194,390000.0,2,2,2,26,2,2,2,0,0,0,185111,172865.0,153795.0,140387,128112.0,115514.0,5000.0,3000.0,5000.0,4548.0,4100.0,3300.0,0
9195,460000.0,1,1,1,39,2,2,5,5,5,5,2495,2495.0,2495.0,2495,2495.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9196,30000.0,1,3,2,31,0,0,0,0,0,-2,27838,28791.0,27788.0,29784,0.0,0.0,1703.0,1200.0,2196.0,2500.0,0.0,0.0,1
9197,170000.0,2,2,1,35,-1,-1,0,-1,-1,-1,10316,2798.0,4543.0,3229,2062.0,0.0,2798.0,4022.0,3229.0,2062.0,0.0,0.0,1
9198,20000.0,1,2,2,27,3,2,0,0,0,-2,20771,19935.0,3110.0,2140,0.0,0.0,0.0,1000.0,100.0,2000.0,0.0,0.0,1
9199,260000.0,1,2,1,31,0,0,0,0,-2,-2,12695,9277.0,7065.0,0,0.0,0.0,4005.0,4150.0,0.0,0.0,0.0,0.0,0
9200,190000.0,2,1,2,32,0,0,0,0,0,0,161248,157952.0,157663.0,161039,161907.0,161729.0,6500.0,7000.0,10000.0,7000.0,6500.0,6000.0,0
9201,480000.0,1,1,1,37,0,0,0,0,0,2,470317,469673.0,450172.0,371819,390178.0,383822.0,18507.0,19307.0,13534.0,28001.0,14.0,11568.0,0
9202,60000.0,1,2,2,33,0,0,0,0,0,0,58760,57635.0,56706.0,56452,58542.0,60273.0,2500.0,2000.0,2100.0,3000.0,3210.0,10000.0,0
9203,260000.0,2,1,1,38,0,0,0,0,0,0,256359,208852.0,192782.0,189886,196398.0,194568.0,10027.0,10107.0,20000.0,10000.0,10000.0,10000.0,0
9204,50000.0,2,3,2,50,-2,-2,-2,-1,0,0,48781,50283.0,51400.0,9463,9661.0,9854.0,2283.0,2400.0,9463.0,350.0,353.0,365.0,0
9205,160000.0,2,1,2,25,0,0,0,0,0,0,76038,64399.0,52532.0,39455,26505.0,13302.0,2791.0,3000.0,1286.0,890.0,497.0,267.0,0
9206,280000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,768,786.0,1379.0,1885,143.0,1250.0,788.0,1383.0,1890.0,143.0,1253.0,316.0,0
9207,290000.0,2,3,1,29,0,0,0,0,0,0,161623,166345.0,167924.0,170227,164584.0,161912.0,11200.0,6000.0,6000.0,6000.0,6700.0,5000.0,0
9208,240000.0,2,3,1,36,-1,-1,-1,-2,-2,-2,8020,717.0,0.0,0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,6516.0,0
9209,20000.0,2,2,1,41,0,0,0,0,0,-1,7434,8453.0,9249.0,9438,5700.0,1140.0,1300.0,3000.0,189.0,0.0,1140.0,390.0,0
9210,230000.0,2,3,1,40,-1,-1,-1,-1,-1,-1,1856,32254.0,4805.0,1600,4712.0,3466.0,32254.0,4819.0,1600.0,4712.0,3466.0,3199.0,0
9211,120000.0,2,2,1,31,0,0,0,0,2,2,46736,75853.0,79570.0,106523,108614.0,107519.0,30000.0,5000.0,30000.0,3900.0,4000.0,3800.0,1
9212,400000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,1202,-14.0,2893.0,13854,13860.0,12215.0,0.0,2907.0,13863.0,13869.0,12216.0,29171.0,0
